time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-07-26T15:00:00.0000000Z,2019-07-26T18:00:00.0000000Z,2019-07-26T15:00:00.6050000Z,2019-07-26T17:59:59.6650000Z,9776.42,9911.3,9750.0,9793.05,3143.481228984,14119
2019-07-26T18:00:00.0000000Z,2019-07-26T21:00:00.0000000Z,2019-07-26T18:00:01.3100000Z,2019-07-26T20:59:59.3770000Z,9790.13,9897.46,9734.3,9831.18,3667.511837777,14612
2019-07-26T21:00:00.0000000Z,2019-07-27T00:00:00.0000000Z,2019-07-26T21:00:00.6040000Z,2019-07-26T23:59:52.6760000Z,9836.61,9876.56,9771.2,9843.0,1992.403315757,12430
2019-07-27T00:00:00.0000000Z,2019-07-27T03:00:00.0000000Z,2019-07-27T00:00:00.2220000Z,2019-07-27T02:59:59.8970000Z,9843.0,10248.41,9818.4,10133.4,7512.094233861,24263
2019-07-27T03:00:00.0000000Z,2019-07-27T06:00:00.0000000Z,2019-07-27T03:00:00.5640000Z,2019-07-27T05:59:55.3160000Z,10133.38,10160.2,10057.49,10074.52,1631.085603104,8472
2019-07-27T06:00:00.0000000Z,2019-07-27T09:00:00.0000000Z,2019-07-27T06:00:04.2240000Z,2019-07-27T08:59:58.9940000Z,10083.5,10103.3,10039.35,10083.2,830.300199559,6919
2019-07-27T09:00:00.0000000Z,2019-07-27T12:00:00.0000000Z,2019-07-27T09:00:00.0900000Z,2019-07-27T11:59:58.9800000Z,10083.1,10091.96,9402.0,9499.99,11845.891151031,37507
2019-07-27T12:00:00.0000000Z,2019-07-27T15:00:00.0000000Z,2019-07-27T12:00:00.3580000Z,2019-07-27T14:59:58.4870000Z,9499.96,9509.1,9339.0,9432.55,5465.435749052,19828
2019-07-27T15:00:00.0000000Z,2019-07-27T18:00:00.0000000Z,2019-07-27T15:00:00.6410000Z,2019-07-27T17:59:58.9900000Z,9432.4,9476.43,9269.1,9450.95,4765.927666602,20044
2019-07-27T18:00:00.0000000Z,2019-07-27T21:00:00.0000000Z,2019-07-27T18:00:00.7970000Z,2019-07-27T20:59:58.1150000Z,9450.95,9465.59,9361.09,9445.88,2830.643246146,13344
2019-07-27T21:00:00.0000000Z,2019-07-28T00:00:00.0000000Z,2019-07-27T21:00:00.9000000Z,2019-07-27T23:59:55.9130000Z,9445.56,9544.0,9300.1,9481.37,5047.079656269,17504
2019-07-28T00:00:00.0000000Z,2019-07-28T03:00:00.0000000Z,2019-07-28T00:00:06.7640000Z,2019-07-28T02:59:57.3660000Z,9469.37,9489.0,9350.0,9450.02,1602.789675412,9861
2019-07-28T03:00:00.0000000Z,2019-07-28T06:00:00.0000000Z,2019-07-28T03:00:00.7320000Z,2019-07-28T05:59:59.7900000Z,9450.01,9570.0,9438.44,9496.37,1361.901847316,7865
2019-07-28T06:00:00.0000000Z,2019-07-28T09:00:00.0000000Z,2019-07-28T06:00:02.6500000Z,2019-07-28T08:59:55.4990000Z,9496.36,9541.2,9458.38,9501.98,666.936497731,5069
2019-07-28T09:00:00.0000000Z,2019-07-28T12:00:00.0000000Z,2019-07-28T09:00:05.5060000Z,2019-07-28T11:59:56.4110000Z,9508.7,9566.1,9419.13,9512.53,1412.096249202,5833
2019-07-28T12:00:00.0000000Z,2019-07-28T15:00:00.0000000Z,2019-07-28T12:00:04.4540000Z,2019-07-28T14:59:58.2400000Z,9514.0,9537.19,9456.5,9480.0,985.513580173,6617
2019-07-28T15:00:00.0000000Z,2019-07-28T18:00:00.0000000Z,2019-07-28T15:00:03.3400000Z,2019-07-28T17:59:58.4380000Z,9483.39,9566.1,9480.0,9532.5,1202.462906504,13216
2019-07-28T18:00:00.0000000Z,2019-07-28T21:00:00.0000000Z,2019-07-28T18:00:00.6990000Z,2019-07-28T20:59:59.4670000Z,9529.73,9551.28,9455.13,9513.9,1323.04158392,14668
2019-07-28T21:00:00.0000000Z,2019-07-29T00:00:00.0000000Z,2019-07-28T21:00:01.7180000Z,2019-07-28T23:59:59.7560000Z,9513.9,9669.11,9108.88,9533.0,12053.308223439,40864
2019-07-29T00:00:00.0000000Z,2019-07-29T03:00:00.0000000Z,2019-07-29T00:00:00.2140000Z,2019-07-29T02:59:57.7500000Z,9533.0,9729.87,9485.0,9632.55,3750.264945998,18007
2019-07-29T03:00:00.0000000Z,2019-07-29T06:00:00.0000000Z,2019-07-29T03:00:00.4790000Z,2019-07-29T05:59:54.9920000Z,9634.2,9675.28,9582.0,9603.3,1734.616770354,10480
2019-07-29T06:00:00.0000000Z,2019-07-29T09:00:00.0000000Z,2019-07-29T06:00:00.8360000Z,2019-07-29T08:59:58.6650000Z,9597.08,9620.2,9529.17,9560.74,1166.900955579,5830
2019-07-29T09:00:00.0000000Z,2019-07-29T12:00:00.0000000Z,2019-07-29T09:00:08.6900000Z,2019-07-29T11:59:57.9000000Z,9552.59,9570.13,9363.02,9449.71,3183.342505292,10805
2019-07-29T12:00:00.0000000Z,2019-07-29T15:00:00.0000000Z,2019-07-29T12:00:00.8590000Z,2019-07-29T14:59:55.5090000Z,9451.22,9598.4,9433.95,9510.01,2740.298718481,11864
2019-07-29T15:00:00.0000000Z,2019-07-29T18:00:00.0000000Z,2019-07-29T15:00:00.5670000Z,2019-07-29T17:59:58.6860000Z,9514.9,9669.09,9356.75,9473.51,6114.8573415,19235
2019-07-29T18:00:00.0000000Z,2019-07-29T21:00:00.0000000Z,2019-07-29T18:00:00.0670000Z,2019-07-29T20:59:57.8220000Z,9480.69,9524.6,9431.67,9515.02,1991.203198133,11652
2019-07-29T21:00:00.0000000Z,2019-07-30T00:00:00.0000000Z,2019-07-29T21:00:03.3240000Z,2019-07-29T23:59:59.4830000Z,9514.69,9548.9,9420.4,9495.01,1947.919211434,11181
2019-07-30T00:00:00.0000000Z,2019-07-30T03:00:00.0000000Z,2019-07-30T00:00:00.1750000Z,2019-07-30T02:59:59.9940000Z,9499.21,9529.11,9371.96,9406.77,1953.918229567,11164
2019-07-30T03:00:00.0000000Z,2019-07-30T06:00:00.0000000Z,2019-07-30T03:00:00.6140000Z,2019-07-30T05:59:58.5430000Z,9411.56,9450.11,9383.0,9436.22,1454.761003242,8352
2019-07-30T06:00:00.0000000Z,2019-07-30T09:00:00.0000000Z,2019-07-30T06:00:01.5170000Z,2019-07-30T08:59:49.4820000Z,9439.44,9529.4,9439.44,9478.2,1380.144366909,6199
2019-07-30T09:00:00.0000000Z,2019-07-30T12:00:00.0000000Z,2019-07-30T09:00:00.1700000Z,2019-07-30T11:59:58.5590000Z,9475.55,9624.4,9443.96,9534.79,2149.416597532,10693
2019-07-30T12:00:00.0000000Z,2019-07-30T15:00:00.0000000Z,2019-07-30T12:00:00.7200000Z,2019-07-30T14:59:59.7930000Z,9531.25,9619.66,9520.93,9556.64,2823.764864836,12253
2019-07-30T15:00:00.0000000Z,2019-07-30T18:00:00.0000000Z,2019-07-30T15:00:00.1050000Z,2019-07-30T17:59:59.5750000Z,9559.0,9839.83,9555.0,9632.14,6408.262837879,26214
2019-07-30T18:00:00.0000000Z,2019-07-30T21:00:00.0000000Z,2019-07-30T18:00:00.3360000Z,2019-07-30T20:59:59.9700000Z,9636.0,9669.98,9500.0,9537.09,3753.35069753,18660
2019-07-30T21:00:00.0000000Z,2019-07-31T00:00:00.0000000Z,2019-07-30T21:00:00.2880000Z,2019-07-30T23:59:58.3810000Z,9545.3,9654.12,9514.96,9593.62,1997.647298941,11197
2019-07-31T00:00:00.0000000Z,2019-07-31T03:00:00.0000000Z,2019-07-31T00:00:00.4630000Z,2019-07-31T02:59:58.4830000Z,9594.0,9739.9,9570.01,9683.0,2893.446794645,13264
2019-07-31T03:00:00.0000000Z,2019-07-31T06:00:00.0000000Z,2019-07-31T03:00:00.4570000Z,2019-07-31T05:59:58.9300000Z,9683.0,9791.32,9634.5,9711.61,2458.536389516,9696
2019-07-31T06:00:00.0000000Z,2019-07-31T09:00:00.0000000Z,2019-07-31T06:00:00.2800000Z,2019-07-31T08:59:58.6980000Z,9711.61,9848.9,9701.5,9763.9,2538.213782763,9037
2019-07-31T09:00:00.0000000Z,2019-07-31T12:00:00.0000000Z,2019-07-31T09:00:00.5830000Z,2019-07-31T11:59:58.7180000Z,9757.7,9800.66,9725.01,9765.43,1732.244922835,6896
2019-07-31T12:00:00.0000000Z,2019-07-31T15:00:00.0000000Z,2019-07-31T12:00:00.1980000Z,2019-07-31T14:59:58.7120000Z,9770.2,10074.43,9763.08,9968.0,7879.713462106,24818
2019-07-31T15:00:00.0000000Z,2019-07-31T18:00:00.0000000Z,2019-07-31T15:00:03.4030000Z,2019-07-31T17:59:59.9750000Z,9967.8,10143.2,9953.82,10031.04,6605.134054576,23305
2019-07-31T18:00:00.0000000Z,2019-07-31T21:00:00.0000000Z,2019-07-31T18:00:00.7940000Z,2019-07-31T20:59:59.9540000Z,10024.9,10076.08,9947.12,10026.0,3404.656278011,15854
2019-07-31T21:00:00.0000000Z,2019-08-01T00:00:00.0000000Z,2019-07-31T21:00:00.6860000Z,2019-07-31T23:59:59.4710000Z,10026.0,10106.0,9978.0,10087.3,3056.989477815,14991
2019-08-01T00:00:00.0000000Z,2019-08-01T03:00:00.0000000Z,2019-08-01T00:00:00.1130000Z,2019-08-01T02:59:59.0970000Z,10089.97,10172.0,9990.83,10041.5,3497.858137046,14283
2019-08-01T03:00:00.0000000Z,2019-08-01T06:00:00.0000000Z,2019-08-01T03:00:01.4010000Z,2019-08-01T05:59:56.5990000Z,10032.6,10047.2,9890.1,9923.76,2949.188867783,10786
2019-08-01T06:00:00.0000000Z,2019-08-01T09:00:00.0000000Z,2019-08-01T06:00:01.9820000Z,2019-08-01T08:59:59.0600000Z,9923.03,10001.5,9878.09,9987.46,2763.129320362,10365
2019-08-01T09:00:00.0000000Z,2019-08-01T12:00:00.0000000Z,2019-08-01T09:00:04.6210000Z,2019-08-01T11:59:56.4200000Z,9978.05,9987.06,9914.0,9974.5,1874.461146936,7443
2019-08-01T12:00:00.0000000Z,2019-08-01T15:00:00.0000000Z,2019-08-01T12:00:00.5190000Z,2019-08-01T14:59:58.5760000Z,9973.93,10071.67,9967.02,9999.58,3158.737769497,12921
2019-08-01T15:00:00.0000000Z,2019-08-01T18:00:00.0000000Z,2019-08-01T15:00:00.8030000Z,2019-08-01T17:59:59.7930000Z,9996.98,10124.6,9970.0,10105.35,3425.741366598,14846
2019-08-01T18:00:00.0000000Z,2019-08-01T21:00:00.0000000Z,2019-08-01T18:00:01.0780000Z,2019-08-01T20:59:59.6130000Z,10109.9,10530.0,10087.39,10409.0,11742.120302671,32724
2019-08-01T21:00:00.0000000Z,2019-08-02T00:00:00.0000000Z,2019-08-01T21:00:00.5630000Z,2019-08-01T23:59:59.3760000Z,10409.0,10451.15,10370.02,10408.9,2939.325340234,15521
2019-08-02T00:00:00.0000000Z,2019-08-02T03:00:00.0000000Z,2019-08-02T00:00:00.9800000Z,2019-08-02T02:59:57.5560000Z,10404.41,10454.94,10318.47,10399.98,2821.591119874,13431
2019-08-02T03:00:00.0000000Z,2019-08-02T06:00:00.0000000Z,2019-08-02T03:00:01.9900000Z,2019-08-02T05:59:58.5500000Z,10406.27,10444.2,10340.4,10437.83,2966.689918587,10405
2019-08-02T06:00:00.0000000Z,2019-08-02T09:00:00.0000000Z,2019-08-02T06:00:01.4990000Z,2019-08-02T08:59:55.3160000Z,10430.34,10585.17,10423.66,10515.01,4821.839231431,14242
2019-08-02T09:00:00.0000000Z,2019-08-02T12:00:00.0000000Z,2019-08-02T09:00:00.5270000Z,2019-08-02T11:59:56.3490000Z,10523.98,10562.95,10455.01,10476.99,2792.611233887,9460
2019-08-02T12:00:00.0000000Z,2019-08-02T15:00:00.0000000Z,2019-08-02T12:00:00.7670000Z,2019-08-02T14:59:59.8100000Z,10479.54,10607.2,10472.48,10590.0,3583.547237499,14607
2019-08-02T15:00:00.0000000Z,2019-08-02T18:00:00.0000000Z,2019-08-02T15:00:00.4850000Z,2019-08-02T17:59:59.9230000Z,10591.63,10677.32,10355.0,10460.9,9178.587800293,27963
2019-08-02T18:00:00.0000000Z,2019-08-02T21:00:00.0000000Z,2019-08-02T18:00:00.9000000Z,2019-08-02T20:59:59.8680000Z,10460.88,10491.3,10354.69,10407.63,3193.849918943,14063
2019-08-02T21:00:00.0000000Z,2019-08-03T00:00:00.0000000Z,2019-08-02T21:00:00.0690000Z,2019-08-02T23:59:55.1150000Z,10407.63,10550.0,10353.5,10533.01,2612.454805894,13940
2019-08-03T00:00:00.0000000Z,2019-08-03T03:00:00.0000000Z,2019-08-03T00:00:03.3360000Z,2019-08-03T02:59:58.6400000Z,10529.51,10840.0,10500.0,10791.0,6177.621043748,21060
2019-08-03T03:00:00.0000000Z,2019-08-03T06:00:00.0000000Z,2019-08-03T03:00:00.2390000Z,2019-08-03T05:59:54.1690000Z,10791.0,10868.05,10700.3,10785.01,4641.50659422,15696
2019-08-03T06:00:00.0000000Z,2019-08-03T09:00:00.0000000Z,2019-08-03T06:00:00.1160000Z,2019-08-03T08:59:55.1380000Z,10785.0,10854.46,10748.0,10790.1,1468.962855157,8720
2019-08-03T09:00:00.0000000Z,2019-08-03T12:00:00.0000000Z,2019-08-03T09:00:02.3200000Z,2019-08-03T11:59:58.9710000Z,10790.53,10900.0,10715.31,10771.96,1892.473527372,7327
2019-08-03T12:00:00.0000000Z,2019-08-03T15:00:00.0000000Z,2019-08-03T12:00:03.1270000Z,2019-08-03T14:59:57.4580000Z,10774.01,10838.86,10682.0,10801.99,2214.300792226,10018
2019-08-03T15:00:00.0000000Z,2019-08-03T18:00:00.0000000Z,2019-08-03T15:00:00.1060000Z,2019-08-03T17:59:59.4590000Z,10801.98,10857.92,10723.2,10838.47,3338.577972204,13230
2019-08-03T18:00:00.0000000Z,2019-08-03T21:00:00.0000000Z,2019-08-03T18:00:04.5300000Z,2019-08-03T20:59:59.0250000Z,10836.31,10928.0,10800.77,10893.95,2898.909934874,14292
2019-08-03T21:00:00.0000000Z,2019-08-04T00:00:00.0000000Z,2019-08-03T21:00:00.5490000Z,2019-08-03T23:59:58.6360000Z,10889.56,10904.64,10772.67,10820.76,1508.266484071,12096
2019-08-04T00:00:00.0000000Z,2019-08-04T03:00:00.0000000Z,2019-08-04T00:00:00.1020000Z,2019-08-04T02:59:58.4560000Z,10822.09,10913.27,10809.05,10835.01,1608.831471504,9624
2019-08-04T03:00:00.0000000Z,2019-08-04T06:00:00.0000000Z,2019-08-04T03:00:00.5890000Z,2019-08-04T05:59:51.5450000Z,10835.01,10842.47,10539.9,10619.5,4989.450908375,17137
2019-08-04T06:00:00.0000000Z,2019-08-04T09:00:00.0000000Z,2019-08-04T06:00:00.8120000Z,2019-08-04T08:59:59.4930000Z,10622.44,10743.99,10610.66,10687.93,1616.34127925,6108
2019-08-04T09:00:00.0000000Z,2019-08-04T12:00:00.0000000Z,2019-08-04T09:00:07.3030000Z,2019-08-04T11:59:57.5030000Z,10690.61,10748.85,10653.0,10686.74,1313.787022289,5387
2019-08-04T12:00:00.0000000Z,2019-08-04T15:00:00.0000000Z,2019-08-04T12:00:03.2750000Z,2019-08-04T14:59:59.4980000Z,10682.28,10807.14,10650.0,10799.89,2545.437728822,9719
2019-08-04T15:00:00.0000000Z,2019-08-04T18:00:00.0000000Z,2019-08-04T15:00:02.5170000Z,2019-08-04T17:59:57.1480000Z,10799.1,11043.0,10794.01,10934.43,7222.627117558,25226
2019-08-04T18:00:00.0000000Z,2019-08-04T21:00:00.0000000Z,2019-08-04T18:00:00.8100000Z,2019-08-04T20:59:59.8790000Z,10934.47,11012.52,10910.0,10947.74,2853.331559492,14031
2019-08-04T21:00:00.0000000Z,2019-08-05T00:00:00.0000000Z,2019-08-04T21:00:00.3410000Z,2019-08-04T23:59:56.0460000Z,10947.73,11089.74,10770.0,10986.96,5561.619056007,20555
2019-08-05T00:00:00.0000000Z,2019-08-05T03:00:00.0000000Z,2019-08-05T00:00:02.9340000Z,2019-08-05T02:59:58.9110000Z,10977.98,11634.44,10973.0,11600.0,12465.0820985,41405
2019-08-05T03:00:00.0000000Z,2019-08-05T06:00:00.0000000Z,2019-08-05T03:00:00.0580000Z,2019-08-05T05:59:59.4600000Z,11600.0,11676.87,11500.0,11559.3,5550.146723234,22944
2019-08-05T06:00:00.0000000Z,2019-08-05T09:00:00.0000000Z,2019-08-05T06:00:00.6030000Z,2019-08-05T08:59:58.9390000Z,11555.44,11867.81,11532.18,11772.99,7417.615532982,21648
2019-08-05T09:00:00.0000000Z,2019-08-05T12:00:00.0000000Z,2019-08-05T09:00:00.5100000Z,2019-08-05T11:59:57.8810000Z,11770.37,11823.56,11602.7,11804.52,4847.296840292,18324
2019-08-05T12:00:00.0000000Z,2019-08-05T15:00:00.0000000Z,2019-08-05T12:00:01.6570000Z,2019-08-05T14:59:57.1080000Z,11798.0,11850.0,11725.94,11795.1,5492.898542834,22732
2019-08-05T15:00:00.0000000Z,2019-08-05T18:00:00.0000000Z,2019-08-05T15:00:00.6890000Z,2019-08-05T17:59:59.7950000Z,11802.43,11959.36,11654.4,11790.88,8208.927764872,32719
2019-08-05T18:00:00.0000000Z,2019-08-05T21:00:00.0000000Z,2019-08-05T18:00:00.2210000Z,2019-08-05T20:59:58.6490000Z,11796.3,11867.01,11669.1,11730.0,6013.091267156,24635
2019-08-05T21:00:00.0000000Z,2019-08-06T00:00:00.0000000Z,2019-08-05T21:00:00.5640000Z,2019-08-05T23:59:59.2230000Z,11729.1,11835.0,11676.87,11815.28,5224.3301554,21813
2019-08-06T00:00:00.0000000Z,2019-08-06T03:00:00.0000000Z,2019-08-06T00:00:00.2150000Z,2019-08-06T02:59:58.6220000Z,11811.75,11820.0,11412.8,11650.0,6450.646691838,26630
2019-08-06T03:00:00.0000000Z,2019-08-06T06:00:00.0000000Z,2019-08-06T03:00:00.1730000Z,2019-08-06T05:59:59.3490000Z,11650.01,11800.0,11613.7,11800.0,2522.589423802,14320
2019-08-06T06:00:00.0000000Z,2019-08-06T09:00:00.0000000Z,2019-08-06T06:00:01.5810000Z,2019-08-06T08:59:57.5230000Z,11799.9,12298.0,11780.38,12221.43,11093.158845208,33167
2019-08-06T09:00:00.0000000Z,2019-08-06T12:00:00.0000000Z,2019-08-06T09:00:01.6790000Z,2019-08-06T11:59:56.7140000Z,12215.0,12340.0,11540.0,11767.54,11643.793452056,32094
2019-08-06T12:00:00.0000000Z,2019-08-06T15:00:00.0000000Z,2019-08-06T12:00:00.3730000Z,2019-08-06T14:59:57.8490000Z,11767.4,11804.77,11500.2,11729.13,6831.25341006,21666
2019-08-06T15:00:00.0000000Z,2019-08-06T18:00:00.0000000Z,2019-08-06T15:00:00.1190000Z,2019-08-06T17:59:59.5870000Z,11729.12,11843.96,11651.6,11696.28,4780.711418628,18475
2019-08-06T18:00:00.0000000Z,2019-08-06T21:00:00.0000000Z,2019-08-06T18:00:02.5220000Z,2019-08-06T20:59:59.8030000Z,11700.1,11779.92,11228.0,11650.91,5326.538555015,18630
2019-08-06T21:00:00.0000000Z,2019-08-07T00:00:00.0000000Z,2019-08-06T21:00:00.1120000Z,2019-08-06T23:59:58.3520000Z,11650.91,11665.47,11187.0,11465.49,10438.610978124,35529
2019-08-07T00:00:00.0000000Z,2019-08-07T03:00:00.0000000Z,2019-08-07T00:00:01.8970000Z,2019-08-07T02:59:57.0770000Z,11465.49,11666.0,11366.26,11616.93,6392.768629449,17644
2019-08-07T03:00:00.0000000Z,2019-08-07T06:00:00.0000000Z,2019-08-07T03:00:02.7710000Z,2019-08-07T05:59:54.7760000Z,11622.21,11709.8,11550.0,11601.68,2583.038009094,12728
2019-08-07T06:00:00.0000000Z,2019-08-07T09:00:00.0000000Z,2019-08-07T06:00:08.7900000Z,2019-08-07T08:59:57.5780000Z,11594.71,11662.18,11445.94,11547.42,2753.163317099,9942
2019-08-07T09:00:00.0000000Z,2019-08-07T12:00:00.0000000Z,2019-08-07T09:00:00.7900000Z,2019-08-07T11:59:57.5770000Z,11551.05,11742.0,11491.43,11721.19,3773.425984354,9792
2019-08-07T12:00:00.0000000Z,2019-08-07T15:00:00.0000000Z,2019-08-07T12:00:00.3100000Z,2019-08-07T14:59:59.1500000Z,11718.79,12173.8,11694.42,12066.27,10643.89632777,30509
2019-08-07T15:00:00.0000000Z,2019-08-07T18:00:00.0000000Z,2019-08-07T15:00:01.2860000Z,2019-08-07T17:59:58.7260000Z,12068.9,12112.49,11400.0,11775.03,11418.441264603,35360
2019-08-07T18:00:00.0000000Z,2019-08-07T21:00:00.0000000Z,2019-08-07T18:00:00.2310000Z,2019-08-07T20:59:59.4110000Z,11775.03,11970.0,11602.0,11868.37,8498.914809583,26929
2019-08-07T21:00:00.0000000Z,2019-08-08T00:00:00.0000000Z,2019-08-07T21:00:02.8710000Z,2019-08-07T23:59:59.7550000Z,11860.8,12088.0,11819.3,11975.03,7890.497682875,29646
2019-08-08T00:00:00.0000000Z,2019-08-08T03:00:00.0000000Z,2019-08-08T00:00:00.1110000Z,2019-08-08T02:59:59.7570000Z,11983.41,12031.31,11847.0,11921.85,2665.141751706,14983
2019-08-08T03:00:00.0000000Z,2019-08-08T06:00:00.0000000Z,2019-08-08T03:00:00.5710000Z,2019-08-08T05:59:57.1430000Z,11921.84,12012.25,11850.2,11920.0,2806.441092916,12161
2019-08-08T06:00:00.0000000Z,2019-08-08T09:00:00.0000000Z,2019-08-08T06:00:00.2490000Z,2019-08-08T08:59:58.4340000Z,11921.02,11979.58,11740.01,11896.91,3650.18122117,12785
2019-08-08T09:00:00.0000000Z,2019-08-08T12:00:00.0000000Z,2019-08-08T09:00:00.0360000Z,2019-08-08T11:59:59.6930000Z,11896.91,11945.83,11780.1,11806.77,2593.012942856,9331
2019-08-08T12:00:00.0000000Z,2019-08-08T15:00:00.0000000Z,2019-08-08T12:00:00.9600000Z,2019-08-08T14:59:59.7360000Z,11806.78,11914.87,11603.0,11700.01,5774.988529508,18372
2019-08-08T15:00:00.0000000Z,2019-08-08T18:00:00.0000000Z,2019-08-08T15:00:01.6100000Z,2019-08-08T17:59:59.4660000Z,11700.01,11775.0,11450.93,11565.01,6503.076300919,22728
2019-08-08T18:00:00.0000000Z,2019-08-08T21:00:00.0000000Z,2019-08-08T18:00:00.5640000Z,2019-08-08T20:59:55.3380000Z,11561.0,11647.68,11483.03,11595.99,3975.429812909,21449
2019-08-08T21:00:00.0000000Z,2019-08-09T00:00:00.0000000Z,2019-08-08T21:00:01.1860000Z,2019-08-08T23:59:59.2840000Z,11593.99,12065.0,11583.07,11981.0,6644.780709876,24872
2019-08-09T00:00:00.0000000Z,2019-08-09T03:00:00.0000000Z,2019-08-09T00:00:00.2500000Z,2019-08-09T02:59:59.7060000Z,11982.39,12042.0,11820.57,11909.98,3846.607443803,17047
2019-08-09T03:00:00.0000000Z,2019-08-09T06:00:00.0000000Z,2019-08-09T03:00:00.8740000Z,2019-08-09T05:59:57.8550000Z,11906.3,11944.55,11800.0,11848.3,2033.129718446,10196
2019-08-09T06:00:00.0000000Z,2019-08-09T09:00:00.0000000Z,2019-08-09T06:00:01.0140000Z,2019-08-09T08:59:54.9850000Z,11833.2,11973.2,11776.0,11816.47,4621.852975666,13287
2019-08-09T09:00:00.0000000Z,2019-08-09T12:00:00.0000000Z,2019-08-09T09:00:02.2170000Z,2019-08-09T11:59:53.6620000Z,11813.64,11836.56,11651.89,11694.5,3522.219056679,12890
2019-08-09T12:00:00.0000000Z,2019-08-09T15:00:00.0000000Z,2019-08-09T12:00:00.5450000Z,2019-08-09T14:59:59.5870000Z,11686.71,11872.19,11650.0,11765.71,4198.646418765,16850
2019-08-09T15:00:00.0000000Z,2019-08-09T18:00:00.0000000Z,2019-08-09T15:00:04.5680000Z,2019-08-09T17:59:59.8600000Z,11763.77,11842.98,11652.55,11769.97,3466.879838534,15995
2019-08-09T18:00:00.0000000Z,2019-08-09T21:00:00.0000000Z,2019-08-09T18:00:00.2240000Z,2019-08-09T20:59:58.8780000Z,11763.7,11895.37,11754.79,11865.38,3638.383491004,17382
2019-08-09T21:00:00.0000000Z,2019-08-10T00:00:00.0000000Z,2019-08-09T21:00:00.9260000Z,2019-08-09T23:59:58.3630000Z,11864.8,11952.93,11775.0,11856.1,2598.681683624,17132
2019-08-10T00:00:00.0000000Z,2019-08-10T03:00:00.0000000Z,2019-08-10T00:00:00.1830000Z,2019-08-10T02:59:59.9520000Z,11860.62,11976.68,11737.35,11785.69,3190.769118911,15352
2019-08-10T03:00:00.0000000Z,2019-08-10T06:00:00.0000000Z,2019-08-10T03:00:01.0230000Z,2019-08-10T05:59:57.4990000Z,11781.78,11877.99,11757.03,11834.57,1234.6409863,9376
2019-08-10T06:00:00.0000000Z,2019-08-10T09:00:00.0000000Z,2019-08-10T06:00:00.5030000Z,2019-08-10T08:59:55.1700000Z,11835.93,11882.91,11784.83,11840.01,1549.203344571,6386
2019-08-10T09:00:00.0000000Z,2019-08-10T12:00:00.0000000Z,2019-08-10T09:00:03.3740000Z,2019-08-10T11:59:59.9310000Z,11840.32,11894.83,11170.0,11352.71,10862.083017994,31085
2019-08-10T12:00:00.0000000Z,2019-08-10T15:00:00.0000000Z,2019-08-10T12:00:00.3940000Z,2019-08-10T14:59:59.6240000Z,11357.73,11451.63,11250.0,11381.78,6000.688765945,20778
2019-08-10T15:00:00.0000000Z,2019-08-10T18:00:00.0000000Z,2019-08-10T15:00:02.2310000Z,2019-08-10T17:59:59.0560000Z,11383.83,11403.78,11239.54,11377.7,3092.96546924,16763
2019-08-10T18:00:00.0000000Z,2019-08-10T21:00:00.0000000Z,2019-08-10T18:00:01.1340000Z,2019-08-10T20:59:58.6260000Z,11364.53,11377.8,11234.98,11309.91,2226.198908842,14356
2019-08-10T21:00:00.0000000Z,2019-08-11T00:00:00.0000000Z,2019-08-10T21:00:00.6560000Z,2019-08-10T23:59:57.9260000Z,11309.62,11356.82,11227.66,11280.95,2814.408741755,14780
2019-08-11T00:00:00.0000000Z,2019-08-11T03:00:00.0000000Z,2019-08-11T00:00:00.1360000Z,2019-08-11T02:59:59.3240000Z,11280.95,11420.02,11252.18,11346.38,2347.056926738,10885
2019-08-11T03:00:00.0000000Z,2019-08-11T06:00:00.0000000Z,2019-08-11T03:00:00.9350000Z,2019-08-11T05:59:55.7750000Z,11346.37,11403.0,11332.0,11347.43,1224.897731248,6962
2019-08-11T06:00:00.0000000Z,2019-08-11T09:00:00.0000000Z,2019-08-11T06:00:01.5790000Z,2019-08-11T08:59:55.2850000Z,11349.2,11370.6,11253.81,11310.22,1063.94799415,8189
2019-08-11T09:00:00.0000000Z,2019-08-11T12:00:00.0000000Z,2019-08-11T09:00:11.2820000Z,2019-08-11T11:59:59.5750000Z,11310.22,11509.4,11080.37,11462.14,4313.315756742,13613
2019-08-11T12:00:00.0000000Z,2019-08-11T15:00:00.0000000Z,2019-08-11T12:00:02.9110000Z,2019-08-11T14:59:50.9040000Z,11462.0,11469.15,11355.06,11376.19,1352.639315181,7911
2019-08-11T15:00:00.0000000Z,2019-08-11T18:00:00.0000000Z,2019-08-11T15:00:00.9750000Z,2019-08-11T17:59:59.7440000Z,11376.19,11430.28,11332.85,11360.0,1396.076052837,9667
2019-08-11T18:00:00.0000000Z,2019-08-11T21:00:00.0000000Z,2019-08-11T18:00:00.2130000Z,2019-08-11T20:59:58.6920000Z,11359.99,11448.5,11276.41,11410.0,1722.100433604,9644
2019-08-11T21:00:00.0000000Z,2019-08-12T00:00:00.0000000Z,2019-08-11T21:00:01.2810000Z,2019-08-11T23:59:59.6170000Z,11409.99,11589.73,11397.16,11540.76,3597.232509983,14938
